Name,Fulladdress,Street,Municipality,Categories,Phone,Phones,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening hours,Featured image,Cid,Place Id,Kgmid,Plus code,Google Knowledge URL,Email,Social Medias,Facebook,Instagram,Twitter,Yelp,Has_Website,Has_Instagram,Has_Phone,Popularity_Score,Digital_Score,Opportunity_Score,Business_Segment
Darpan Boutique,"Saket Pan Square, Ug - 6 Amar Darshan, 28/2, Old Palasia, Indore, Madhya Pradesh 452018",Saket Pan Square,"Ug - 6 Amar Darshan, 28/2","Women's clothing store,Clothes and fabric wholesaler,Fabric wholesaler,Clothing store",094248 61026,"094248 61026, +91 94248 61026",YES,29.0,4.8,https://search.google.com/local/reviews?placeid=ChIJf22PZl_9YjkR_tYfkAbmIXs&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=8872625656758785790,22.7255526,75.8949062,,,"Wednesday:[11 am–9 pm], Thursday:[11 am–9 pm], Friday:[11 am–9 pm], Saturday:[11 am–9 pm], Sunday:[Closed], Monday:[11 am–9 pm], Tuesday:[11 am–9 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDhr66F1Fkj09g5Q_YHvjjcSnb2AKwEQ8NpYoaYaPIa8do77P4CQ154w_LsGu6BEiuZQe9StDexqG6f6HuASfFSBjVGBjLqDrnI2smYROxIgSv8uQulZYOGxKRRrM55ga8p1jI=w122-h92-k-no,8872625656758785790,ChIJf22PZl_9YjkR_tYfkAbmIXs,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,0,1,1,16.325747431978346,50,41.88,Growth Potential
NAZIA,"SHOP NO.G-3 & 103,LAKSHYA BADHGARA CREAST, New Palasia Rd, Indore, Madhya Pradesh 452001","SHOP NO.G-3 & 103,LAKSHYA BADHGARA CREAST",New Palasia Rd,Clothing store,095896 89619,"095896 89619, +91 95896 89619",YES,208.0,4.9,https://search.google.com/local/reviews?placeid=ChIJA9b7aTj9YjkR1x_gwQzPXVs&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=6583645883984781271,22.7270224,75.8837139,,,"Wednesday:[11 am–10 pm], Thursday:[11 am–10 pm], Friday:[11 am–10 pm], Saturday:[11 am–10 pm], Sunday:[11 am–10 pm], Monday:[11 am–10 pm], Tuesday:[11 am–10 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAE5YE2oxEsQIDR-eGPxG9V4gfIvt-SYgCGCQDIjtoJQolUCf9pHlamKO7zv9CjbXpfW1m_5Ix5yt8UHYP0aqOFtZaovPocsHtsGF4NTvHRsNpl_Su9YWPOoslOcSYZZSMMVp6Nv=w122-h92-k-no,6583645883984781271,ChIJA9b7aTj9YjkR1x_gwQzPXVs,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,0,1,1,26.177437834627575,50,67.16,Growth Potential
"SAUNDH - New Palasia, Indore | Everyday Luxury","34, PVHP+563, Shop-102, Parekh Heights, 2, New Palasia, Indore, Madhya Pradesh 452001","34, PVHP+563","Shop-102, Parekh Heights",Designer Clothing Store,073831 35003,"073831 35003, +91 73831 35003",NO,203.0,4.8,https://search.google.com/local/reviews?placeid=ChIJ_8uMtfD9YjkRw_k8qS3QK6Q&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=11829777740750191043,22.7278664,75.88559719999999,https://saundh.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_newpalasia_indore,saundh.com,"Wednesday:[11 am–9 pm], Thursday:[11 am–9 pm], Friday:[11 am–9 pm], Saturday:[11 am–9 pm], Sunday:[11 am–9 pm], Monday:[11 am–9 pm], Tuesday:[11 am–9 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFiNWvi1QJw8zTgg-QWM2KjEXwB-BMqU0iWRb1i7OWuv57LOFGISpr35fTsGfZyeW63RJUKUhETsIhaefEUTMFg5zMpi874vY6e6f512VIwmF0BSKBbnsTcHxbc-pQQGHenBzglQ=w144-h92-k-no,11829777740750191043,ChIJ_8uMtfD9YjkRw_k8qS3QK6Q,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,1,1,1,25.526975970452238,100,0.0,Digital Leader
Urban Queen,"LG 35, One Center, Behind 56 Dukan, Chappan Dukan, New Palasia, Indore, Madhya Pradesh 452003",LG 35,One Center,Women's clothing store,095842 98999,"095842 98999, +91 95842 98999",YES,15.0,4.7,https://search.google.com/local/reviews?placeid=ChIJ9dOscGf9YjkR2uIzg0rkwlQ&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=6107695053347742426,22.7239831,75.8842128,,,"Wednesday:[9:30 am–9:30 pm], Thursday:[9:30 am–9:30 pm], Friday:[9:30 am–9:30 pm], Saturday:[9:30 am–9:30 pm], Sunday:[9:30 am–9:30 pm], Monday:[9:30 am–9:30 pm], Tuesday:[9:30 am–9:30 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHQD92pNDzYjCsSGNVojGNCfJ-GuQLMemCXK_zz85VMigSSkr6Vs8MhgAG_cQCwA76rihmHd5bsueIicxkLFukEokjq83HeA76fhXZr93b1BUuT6g2bZB4bdvHC6dZKmqn6Q-ibCw=w163-h92-k-no,6107695053347742426,ChIJ9dOscGf9YjkR2uIzg0rkwlQ,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,0,1,1,13.031166994526972,50,33.43,Low Priority
Vastram,"U.G -1, Ratnamani Complex, opp. Tinku's, New Palasia, Indore, Madhya Pradesh 452001",U.G -1,Ratnamani Complex,Clothing store,tNZNatb6BP6SseMPvcWmsAI,,YES,24.0,4.5,https://search.google.com/local/reviews?placeid=ChIJ9acFRwr9YjkRPxCXS7zR3rs&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=13537488136574537791,22.7275175,75.88412129999999,,,"Wednesday:[11:30 am–9 pm], Thursday:[11:30 am–9 pm], Friday:[11:30 am–9 pm], Saturday:[11:30 am–9 pm], Sunday:[11:30 am–9 pm], Monday:[11:30 am–9 pm], Tuesday:[11:30 am–9 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHImRDAvMKblBJ0xy2Ynbza9gS_BKlrW4aP9B1S8092ZXr9ZwRBndfTT7LmFSQqTRRmw37At9NKNHXLhbbCjF7sA116u1w7SiDAjxFhW4-v7_DFeJgtx6EzxKKtTMeMA2NegALbQQ=w204-h92-k-no,13537488136574537791,ChIJ9acFRwr9YjkRPxCXS7zR3rs,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,0,1,1,14.484941211906902,50,37.16,Low Priority
Go Colors - Race Course Indore | Women's Bottom Wear,"Upper Ground Floor, Unit No.4, The Maganate, 6/1, New Palasia, Indore, Madhya Pradesh 452001","Upper Ground Floor, Unit No.4",The Maganate,"Women's clothing store,Clothing alteration service,Plus Size Clothing Store,Western apparel store,Clothing store",0731 461 6409,"0731 461 6409, +91 731 461 6409",YES,222.0,4.8,https://search.google.com/local/reviews?placeid=ChIJM8sDp-D9YjkRoDzudH-Jdh4&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=2195093048905317536,22.7269516,75.88294909999999,https://www.gocolors.com/,gocolors.com,"Wednesday:[10 am–9:30 pm], Thursday:[10 am–9:30 pm], Friday:[10 am–9:30 pm], Saturday:[10 am–9:30 pm], Sunday:[10 am–9:30 pm], Monday:[10 am–9:30 pm], Tuesday:[10 am–9:30 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHi0iVj9hbkdfrp1K4KnJjhSEDvptg8FFlTM6GGKOPWML4m8N27ThDcAwJSfsvs77X-v8yXi4vZhK5x9QT95SWd2DRcDixTAXBtpAgemnxWbOnBr-40TBRvN-tVZyyeAThTp0DbDyBV_g2v=w80-h106-k-no,2195093048905317536,ChIJM8sDp-D9YjkRoDzudH-Jdh4,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,1,1,1,25.95442450300857,100,0.0,Digital Leader
Honey Hugs Kid- Kids Wear & Clothing Store,"36/2/C, Trishla Boutique, behind protein Island, New Palasia, Indore, Madhya Pradesh 452001",36/2/C,Trishla Boutique,"Children's clothing store,Baby clothing store,Clothing manufacturer",070006 46766,"070006 46766, +91 70006 46766",YES,9.0,5.0,https://search.google.com/local/reviews?placeid=ChIJZW7ilqf9YjkR_heZZqmUWns&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=8888580269860788222,22.727491,75.886512,https://www.hugsnbuds.com/,hugsnbuds.com,"Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwugkZtxDtV1JQ3uHMMp57Lpx5oO-U3dSSU-ieZu7G_ZSs_v4CB0nmEkPVqzwHvP6_4bru4Ran76rQ9uydszKa8OIwDdxARGsSQE0GNe5Q7GQjlmgNelUef7w9RLW1jw8n2Dh-hI5UMA1o=w80-h106-k-no,8888580269860788222,ChIJZW7ilqf9YjkR_heZZqmUWns,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,1,1,1,11.51292546497023,100,0.0,Digital Leader
Anu Shree Creation | Clothing Store in Indore,"LG-6, Ratnamani Complex, New Palasia, Indore, Madhya Pradesh 452001",LG-6,Ratnamani Complex,Boutique,098277 13138,"098277 13138, +91 98277 13138",YES,4.0,4.8,https://search.google.com/local/reviews?placeid=ChIJyYhgDEf9YjkRW1beeZp9gUE&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=4720191986884040283,22.727554,75.884896,,,"Wednesday:[11 am–9 pm], Thursday:[11 am–9 pm], Friday:[11 am–9 pm], Saturday:[11 am–9 pm], Sunday:[Closed], Monday:[11 am–9 pm], Tuesday:[11 am–9 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUQyPuGvbx2BNBaQu_MoLwGeEcb_2SW_HOaOH0nhC_1roqWo4JUVcm9iqBy4bwW6EB627NKX6rdFccbHZh90X2OpX9O-jpzVaq-0LrUXXZFpxEfDP1lEu3OzH6b9uborKmyz0=w80-h106-k-no,4720191986884040283,ChIJyYhgDEf9YjkRW1beeZp9gUE,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,0,1,1,7.725301979683681,50,19.82,Low Priority
Asha Dresses NX,"3, Janjeerwala Square, Diamond Colony, Chauraha, Indore, Madhya Pradesh 452003","3, Janjeerwala Square","Diamond Colony, Chauraha","Women's clothing store,Children's clothing store,Men's clothing store,Clothing store",0731 420 0023,"0731 420 0023, +91 731 420 0023",YES,36.0,4.3,https://search.google.com/local/reviews?placeid=ChIJWQaJliP9YjkRzyJScwHhfZ4&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=11420531626427425487,22.7251654,75.8819491,http://www.ashadresses.com/,ashadresses.com,"Wednesday:[11 am–9:30 pm], Thursday:[11 am–9:30 pm], Friday:[11 am–9:30 pm], Saturday:[11 am–9:30 pm], Sunday:[12:30–9:30 pm], Monday:[11 am–9:30 pm], Tuesday:[11 am–9:30 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEukG9OjGScazWRuE41Y0NRm2cWT3aHxmJM_GSfqF1gXbp7JAGo55T1jxE0-Ziz0_FoYr5vBaDaQq11FwWomgRl1l33IVVIb2e5WI81X73sPHY1ilpcaTpXAv9y10afvU8RSrUlng=w80-h120-k-no,11420531626427425487,ChIJWQaJliP9YjkRzyJScwHhfZ4,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,1,1,1,15.526947024370164,100,0.0,Digital Leader
Shahenaz - Best Clothing & Home Linen Store in Indore,"34/2, Parekh Heights, Shop No. 105, New Palasia, Indore, Madhya Pradesh 452001","34/2, Parekh Heights",Shop No. 105,"Clothing store,Bed shop,Bedding store,Boutique,Dress store,Clothing Accessories Store",098262 82988,"098262 82988, +91 98262 82988",YES,33.0,4.8,https://search.google.com/local/reviews?placeid=ChIJK5uS57L9YjkRVDrfIw0-i2M&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=7172895057674975828,22.72787,75.8856958,https://shahenaz.com/?utm_source=GMB&utm_medium=indore&utm_campaign=Website,shahenaz.com,"Wednesday:[11 am–10 pm], Thursday:[11 am–10 pm], Friday:[11 am–10 pm], Saturday:[11 am–10 pm], Sunday:[11 am–10 pm], Monday:[11 am–10 pm], Tuesday:[11 am–10 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAExc9-1pLiTfYu4w5ZngT4zaxPLTVCtrsT2kOFbs_vO35JTgobhJY-U-GD5xiT9Rz7f75YgKvTin9NgS6Dv_GbtdG-0xZPyb1WUPvkk6GR8GNwq6XMFe5ngsblnX3d_9VOmQQ35EA=w122-h92-k-no,7172895057674975828,ChIJK5uS57L9YjkRVDrfIw0-i2M,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,1,1,1,16.926530518157573,100,0.0,Digital Leader
Fashion Fly women clothing store,"Shop No-G-43, Apollo Tower, Mahatma Gandhi Rd, New Palasia, Indore, Madhya Pradesh 452001",Shop No-G-43,Apollo Tower,"Women's clothing store,Clothing store",078984 89032,"078984 89032, +91 78984 89032",YES,3.0,4.7,https://search.google.com/local/reviews?placeid=ChIJDbiUKj_9YjkRY2rdyHyxYlo&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=6512963160635173475,22.7229121,75.8843423,https://www.instagram.com/fashionfly_shop/,instagram.com,"Wednesday:[11 am–9 pm], Thursday:[11 am–9 pm], Friday:[11 am–9 pm], Saturday:[11 am–9 pm], Sunday:[11 am–9 pm], Monday:[11 am–9 pm], Tuesday:[11 am–9 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBwwdu4f6ot1vcoAVux_Zg07fR1Nz5kGMLVP0UX777jjcrYTbrU2DuTKe-zdudBAIucxfygWxkyznOGt1ibMyDvhhO3ToKB-Lc-A5P9z-OnS2UpbkjddSVxfAvFcoUR9TFkLZT0Q=w163-h92-k-no,6512963160635173475,ChIJDbiUKj_9YjkRY2rdyHyxYlo,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,1,1,1,6.515583497263486,100,0.0,Digital Leader
White Canvas Studio,"1, near Medicare Hospital Road, Ravindra Nagar, Indore, Madhya Pradesh 452001",1,near Medicare Hospital Road,"Clothing store,Fashion designer",099770 54888,"099770 54888, +91 99770 54888",YES,33.0,4.7,https://search.google.com/local/reviews?placeid=ChIJnZISWjT9YjkRQOmGOcsmyYU&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=9640279131648616768,22.72324,75.89144,https://whitecanvasearth.com/,whitecanvasearth.com,"Wednesday:[11 am–7 pm], Thursday:[11 am–7 pm], Friday:[11 am–7 pm], Saturday:[11 am–7 pm], Sunday:[Closed], Monday:[11 am–7 pm], Tuesday:[11 am–7 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEebKpCV4QsHyiUk9LPyCgHd-XIet632P9NHzlSIU8vTyPcLbxkhFYHUbCMOAsnHWgUwIjExj2ENF9rxDxWlGw5rKiT26JpJkjjeq_JfrLC8o227drcA8h6-h137LIKiQYfuFRv=w118-h92-k-no,9640279131648616768,ChIJnZISWjT9YjkRQOmGOcsmyYU,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,1,1,1,16.57389446569596,100,0.0,Digital Leader
AER by Adarsh Enterprises Retail - Best & Top clothing showroom in Indore,"4, New Palasia, Indore, Madhya Pradesh 452001",4,New Palasia,"Clothing store,Outlet mall",0731 367 5102,"0731 367 5102, +91 731 367 5102",YES,60.0,4.8,https://search.google.com/local/reviews?placeid=ChIJX_uqLAD9YjkR_ij06Vk1DPM&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=17513431711230470398,22.7279746,75.8859781,https://www.instagram.com/aer_indore?igsh=MThubWRqZDJ4c2huYg==&utm_source=qr,instagram.com,"Wednesday:[12–10 pm], Thursday:[12–10 pm], Friday:[12–10 pm], Saturday:[12–10 pm], Sunday:[12–10 pm], Monday:[12–10 pm], Tuesday:[12–10 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7cQ9DFJw_8LBobJSMiEKDru1imXYKvvvhPd3dS3oIOuXuk3b-OWrFyhpJiuqnZqZpZnE7eXPtBVNKIdzLE5J9EMcFoSzXCMY_8DUrxuxTzRN2oLG7F4oJVTzGXrRD6sX9AvyzzfMTeKw=w138-h92-k-no,17513431711230470398,ChIJX_uqLAD9YjkR_ij06Vk1DPM,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,1,1,1,19.732194548031895,100,0.0,Digital Leader
Shopkye,"G6, Royal Manik, Mahatma Gandhi Rd, behind Chappan dukkan, Behind 56 Dukan, New Palasia, Indore, Madhya Pradesh 452003",G6,Royal Manik,"Western apparel store,Clothing store",088714 11908,"088714 11908, +91 88714 11908",YES,14.0,4.0,https://search.google.com/local/reviews?placeid=ChIJM25r9JL9YjkRj2-iBR7pPbo&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=13420138779786768271,22.7242565,75.8832261,,,"Wednesday:[12 am–11 pm], Thursday:[12 am–11 pm], Friday:[12 am–11 pm], Saturday:[12 am–11 pm], Sunday:[12 am–11 pm], Monday:[12 am–11 pm], Tuesday:[12 am–11 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGM3JLcrc7P30mxWz5kJiS6DEkRurmLxsZAFSwHy9C4al57m3q2YFdR1k0BCmIoaHm9xdg3zJHB4O_tqjh9bZq-7TqAwC0umlvxPR_ChJ4Gs-qBi6gkSae89fnJOApjUYrlG5ENyg=w80-h106-k-no,13420138779786768271,ChIJM25r9JL9YjkRj2-iBR7pPbo,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,0,1,1,10.83220080440884,50,27.79,Low Priority
Reagaliya Mens Boutique,"UG-19 Trade Center,18 South Tukogang South Tukoganj Behind indraprasth tower, Indore, Madhya Pradesh 452001","UG-19 Trade Center,18 South Tukogang South Tukoganj Behind indraprasth tower","Indore, Madhya Pradesh 452001","Men's clothing store,Boutique,Tailor,Wedding store",QiVOau-BLPmSseMPvfzF2Ao,,YES,444.0,4.8,https://search.google.com/local/reviews?placeid=ChIJwc22RTn9YjkRmuK8tdNAf_I&q=boutiques+in+south+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=17473756357252145818,22.7210705,75.8830315,,,"Wednesday:[11 am–9 pm], Thursday:[11 am–9 pm], Friday:[11 am–9 pm], Saturday:[11 am–9 pm], Sunday:[2–9 pm], Monday:[11 am–9 pm], Tuesday:[11 am–9 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAESggS1JOo-pYiLXejPv-yymnUSzGVlGE0ALGbEJUrGwgQ9EAPGbARK20NNONGXpN-IMRHKtmKAOt7bttxK5KgY3Hy1y9wtgtmyvG9eUZ94QUx_cggMDmKczoWk6hvy3EL1fIF1=w122-h92-k-no,17473756357252145818,ChIJwc22RTn9YjkRmuK8tdNAf_I,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,0,1,1,29.270756554397952,50,75.1,Hidden Gem
SWISH BY DOLCY AND SIMRAN RNT STORE,"101, Swish Store, The One, RNT Marg, above KFC, Indore, Madhya Pradesh 452001","101, Swish Store, The One",RNT Marg,Haute couture fashion house,QiVOau-BLPmSseMPvfzF2Ao,,NO,213.0,3.4,https://search.google.com/local/reviews?placeid=ChIJw5R3kjT9YjkRi7xsF3K1FPY&q=boutiques+in+south+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=17731997134488386699,22.7172951,75.8730532,http://www.swishbydolcyandsimran.com/,swishbydolcyandsimran.com,"Wednesday:[11 am–9 pm], Thursday:[11 am–9 pm], Friday:[11 am–9 pm], Saturday:[11 am–9 pm], Sunday:[11 am–9 pm], Monday:[11 am–9 pm], Tuesday:[11 am–9 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1Mfm7c_YDyKHTVp_fME0nPtQzhsVeJ3SGtc5YEXeBOltqc6EQnM-oEsXk-_4tGO6heSG2L_YiH96HFAu8C-yT_tf4UTONU3o5UiBkun1UW7ShoLz8RJN1rUjjEW_hRtfvdifS=w80-h106-k-no,17731997134488386699,ChIJw5R3kjT9YjkRi7xsF3K1FPY,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,1,1,1,18.244318451074292,100,0.0,Digital Leader
"Cityvibes MG Road | Men’s Ethnic & Wedding Wear Store Indore | Kurta Pajama, Shirts, Suits, Indo Western, Waist Coat Indore","Ahinsa Tower, 7, Mahatma Gandhi Rd, near Indraprastha Tower, Near Apollo Tower, South Tukoganj, Indore, Madhya Pradesh 452001",Ahinsa Tower,"7, Mahatma Gandhi Rd","Men's clothing store,Clothing store,Designer Clothing Store,Formal Clothing Store,Tuxedo shop,Wedding store",090090 21122,"090090 21122, +91 90090 21122",YES,464.0,4.9,https://search.google.com/local/reviews?placeid=ChIJFweMpoP9YjkR4KpkNajjkxo&q=boutiques+in+south+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=1915124578152393440,22.7222716,75.8819884,https://cityvibes.in/pages/mens-ethnic-wear-in-indore,cityvibes.in,"Wednesday:[11 am–9:30 pm], Thursday:[11 am–9:30 pm], Friday:[11 am–9:30 pm], Saturday:[11 am–9:30 pm], Sunday:[11 am–9:30 pm], Monday:[11 am–9:30 pm], Tuesday:[11 am–9:30 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9u-L5vHCXlc6WnyLU9iYUkWwKa5YGmmwUNVtdzU5R-JRvuQ0uNU0DfkdYiA-8nUJh5kCtWoB8FwrLfvRTwZgs3SUi_mPjiDppn1G2QbsSmk8T45aGXNR3UgoM8KDSLSU4EQ3l=w138-h92-k-no,1915124578152393440,ChIJFweMpoP9YjkR4KpkNajjkxo,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,1,1,1,30.095983287378047,100,0.0,Digital Leader
Hema boutique,"26/2, Nanda Nagar Main Rd, opp. Sai Mandir, Nanda Nagar, Indore, Madhya Pradesh 452011","26/2, Nanda Nagar Main Rd",opp. Sai Mandir,"Boutique,Women's clothing store",089829 85367,"089829 85367, +91 89829 85367",YES,1.0,5.0,https://search.google.com/local/reviews?placeid=ChIJg7fGdQD9YjkR8fiEoxzIZGI&q=boutiques+in+north+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=7090011738716043505,22.7415534,75.8790698,https://www.instagram.com/fashiondesignerhema?igsh=YTF1MXl0MzEwNmt4,instagram.com,"Wednesday:[10:30 am–10:30 pm], Thursday:[10:30 am–10:30 pm], Friday:[10:30 am–10:30 pm], Saturday:[10:30 am–10:30 pm], Sunday:[10:30 am–10:30 pm], Monday:[10:30 am–10:30 pm], Tuesday:[10:30 am–10 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEkpCNF2X5V2Qj9nrE_yW-WtyxOOTvVaVnPctCOHma5yKq8WCJvi_ozGz7oHzG6IEA0Nh_lNtX74qTTgJvHXDW0jwqZ6EhQPUdi71BSW8R7isegibe8MV1S2ARwFEJR-VK1HvrQuAttHL0S=w103-h92-k-no,7090011738716043505,ChIJg7fGdQD9YjkR8fiEoxzIZGI,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,1,1,1,3.4657359027997265,100,0.0,Digital Leader
